D1,D2,D3,D4,D7,D8,D9,D10,D11,D12,D13,D14,D15,D17,R1,SR2,R3,H1,H2,H3,H4,H5,T1,T2,M,θ,ZX_IN,ZX_OUT,JX_IN,JX_OUT,ZJ_U,ZJ_D,FL_ZKL,LS_YJL,FL_JXWYL
3770.3,4349.3,4665.9,3000.6,3916.6,3794.8,3951.7,4683.1,4072.3,4089.6,3994.3,4006.4,4011.2,4156.7,392.3,4053.3,148.7,203.1,847.9,600.5,284.7,129.4,162.7,231.6,58.0,18.9,-1.51476234,16.36764155,-0.39953809,9.54635021,0.11722628,-0.13000642,-2.76802789,5611520.63328889,-0.50507
3770.3,4349.3,4665.9,3000.6,3916.6,3794.8,3951.7,4683.1,4072.3,4089.6,3994.3,4006.4,4011.2,4156.7,392.3,4053.3,148.7,203.1,847.9,600.5,284.7,129.4,162.7,231.6,58.0,18.9,-1.51476234,16.36764155,-0.39953809,9.54635021,0.11722628,-0.13000642,-2.76802789,5611520.63328889,-0.50507
3770.3,4356.2,4669.9,3001.5,3927.5,3799.0,3948.1,4695.6,4057.0,4080.4,3992.1,4004.0,4008.1,4152.4,404.1,4052.7,144.3,201.5,851.7,595.2,285.4,136.3,163.6,232.8,58.0,23.5,-2.1964763,15.78135845,-0.4074478,9.44784945,0.11981162,-0.12679753,-3.40676094,5625070.65024085,-0.59579576
3770.3,4356.2,4669.9,3001.5,3927.5,3799.0,3948.1,4695.6,4057.0,4080.4,3992.1,4004.0,4008.1,4152.4,404.1,4052.7,144.3,201.5,851.7,595.2,285.4,136.3,163.6,232.8,58.0,23.5,-2.1964763,15.78135845,-0.4074478,9.44784945,0.11981162,-0.12679753,-3.40676094,5625070.65024085,-0.59579576
3770.3,4356.2,4669.9,3001.5,3927.5,3799.0,3948.1,4695.6,4057.0,4080.4,3992.1,4004.0,4008.1,4152.4,404.1,4052.7,144.3,201.5,851.7,595.2,285.4,136.3,163.6,232.8,58.0,23.5,-2.1964763,15.78135845,-0.4074478,9.44784945,0.11981162,-0.12679753,-3.40676094,5625070.65024085,-0.59579576
3767.8,4346.7,4665.7,3004.2,3929.1,3794.4,3952.2,4683.6,4075.3,4089.6,3991.0,4003.8,4010.7,4159.3,396.8,4054.8,149.4,204.4,850.3,597.9,284.1,140.1,158.8,232.5,58.0,24.3,-2.28421033,15.78700849,-0.32287025,9.56077893,0.11545083,-0.12472341,-3.3192453,5617585.03460559,-0.54350921
3767.8,4346.7,4665.7,3004.2,3929.1,3794.4,3952.2,4683.6,4075.3,4089.6,3991.0,4003.8,4010.7,4159.3,396.8,4054.8,149.4,204.4,850.3,597.9,284.1,140.1,158.8,232.5,58.0,24.3,-2.28421033,15.78700849,-0.32287025,9.56077893,0.11545083,-0.12472341,-3.3192453,5617585.03460559,-0.54350921
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240876,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315188,5623393.10307215,-0.51411589
3777.7,4355.6,4672.3,3003.3,3922.5,3794.7,3949.5,4685.2,4080.0,4084.0,3989.3,3999.3,4018.4,4162.7,403.7,4059.2,149.3,199.1,850.0,598.1,277.0,127.2,166.7,229.9,58.0,20.5,-1.63947331,16.30709234,-0.13581326,9.66742356,0.11051782,-0.13401578,-2.80457691,5518616.44791289,-0.36451019
3777.7,4355.6,4672.3,3003.3,3922.5,3794.7,3949.5,4685.2,4080.0,4084.0,3989.3,3999.3,4018.4,4162.7,403.7,4059.2,149.3,199.1,850.0,598.1,277.0,127.2,166.7,229.9,58.0,20.5,-1.63947331,16.30709234,-0.13581326,9.66742356,0.11051782,-0.13401578,-2.80457691,5518616.44791289,-0.36451019
3774.5,4356.8,4667.9,3004.9,3925.6,3811.6,3950.1,4681.7,4077.1,4086.6,3986.2,4001.0,4014.6,4158.0,397.2,4051.6,151.1,202.7,856.0,598.3,283.7,134.7,165.8,238.6,58.0,21.4,-1.86760615,16.08480362,-0.15343886,9.64337891,0.1124193,-0.12973325,-2.98320607,5558932.22144693,-0.41264697
3774.5,4356.8,4667.9,3004.9,3925.6,3811.6,3950.1,4681.7,4077.1,4086.6,3986.2,4001.0,4014.6,4158.0,397.2,4051.6,151.1,202.7,856.0,598.3,283.7,134.7,165.8,238.6,58.0,21.4,-1.86760615,16.08480362,-0.15343886,9.64337891,0.1124193,-0.12973325,-2.98320607,5558932.22144693,-0.41264697
3774.5,4356.8,4667.9,3004.9,3925.6,3811.6,3950.1,4681.7,4077.1,4086.6,3986.2,4001.0,4014.6,4158.0,397.2,4051.6,151.1,202.7,856.0,598.3,283.7,134.7,165.8,238.6,58.0,21.4,-1.86760615,16.08480362,-0.15343886,9.64337891,0.1124193,-0.12973325,-2.98320607,5558932.22144693,-0.41264697
3774.5,4356.8,4667.9,3004.9,3925.6,3811.6,3950.1,4681.7,4077.1,4086.6,3986.2,4001.0,4014.6,4158.0,397.2,4051.6,151.1,202.7,856.0,598.3,283.7,134.7,165.8,238.6,58.0,21.4,-1.86760615,16.08480362,-0.15343886,9.64337891,0.1124193,-0.12973325,-2.98320607,5558932.22144693,-0.41264697
3774.5,4356.8,4667.9,3004.9,3925.6,3811.6,3950.1,4681.7,4077.1,4086.6,3986.2,4001.0,4014.6,4158.0,397.2,4051.6,151.1,202.7,856.0,598.3,283.7,134.7,165.8,238.6,58.0,21.4,-1.86760615,16.08480362,-0.15343886,9.64337891,0.1124193,-0.12973325,-2.98320607,5558932.22144693,-0.41264697
3779.3,4348.1,4670.9,2995.3,3922.9,3798.9,3955.5,4695.0,4065.3,4083.0,3987.6,4001.7,4006.5,4157.6,405.4,4059.0,150.6,193.4,842.5,603.7,285.0,130.4,166.5,240.3,58.0,22.0,-2.07894862,15.88760646,-0.45881487,9.49953795,0.11837164,-0.11729795,-3.22136612,5680645.86209529,-0.61399704
3779.3,4348.1,4670.9,2995.3,3922.9,3798.9,3955.5,4695.0,4065.3,4083.0,3987.6,4001.7,4006.5,4157.6,405.4,4059.0,150.6,193.4,842.5,603.7,285.0,130.4,166.5,240.3,58.0,22.0,-2.07894862,15.88760646,-0.45881487,9.49953795,0.11837164,-0.11729795,-3.22136612,5680645.86209529,-0.61399704
3775.3,4354.5,4670.4,2997.6,3913.5,3791.1,3954.1,4690.5,4079.6,4088.1,3990.7,4000.6,4005.8,4162.7,402.1,4058.9,141.8,195.7,859.0,594.6,270.2,131.0,166.4,232.9,58.0,30.3,-1.65155084,16.21641676,-0.35123637,9.54679103,0.11699219,-0.12900761,-2.91592692,5641468.45283827,-0.52743699
3775.3,4354.5,4670.4,2997.6,3913.5,3791.1,3954.1,4690.5,4079.6,4088.1,3990.7,4000.6,4005.8,4162.7,402.1,4058.9,141.8,195.7,859.0,594.6,270.2,131.0,166.4,232.9,58.0,30.3,-1.65155084,16.21641676,-0.35123637,9.54679103,0.11699219,-0.12900761,-2.91592692,5641468.45283827,-0.52743699
3769.8,4353.8,4677.1,2995.1,3926.2,3795.7,3949.3,4686.4,4074.5,4081.9,3986.3,4004.9,4008.8,4160.8,402.8,4055.8,153.4,193.3,854.8,595.6,269.5,132.9,168.1,223.6,58.0,27.5,-2.12966584,15.88400674,-0.40327609,9.49023659,0.1177122,-0.13485139,-3.33409475,5617616.1052541,-0.53486277
3769.8,4353.8,4677.1,2995.1,3926.2,3795.7,3949.3,4686.4,4074.5,4081.9,3986.3,4004.9,4008.8,4160.8,402.8,4055.8,153.4,193.3,854.8,595.6,269.5,132.9,168.1,223.6,58.0,27.5,-2.12966584,15.88400674,-0.40327609,9.49023659,0.1177122,-0.13485139,-3.33409475,5617616.1052541,-0.53486277
3769.8,4353.8,4677.1,2995.1,3926.2,3795.7,3949.3,4686.4,4074.5,4081.9,3986.3,4004.9,4008.8,4160.8,402.8,4055.8,153.4,193.3,854.8,595.6,269.5,132.9,168.1,223.6,58.0,27.5,-2.12966584,15.88400674,-0.40327609,9.49023659,0.1177122,-0.13485139,-3.33409475,5617616.1052541,-0.53486277
3769.8,4353.8,4677.1,2995.1,3926.2,3795.7,3949.3,4686.4,4074.5,4081.9,3986.3,4004.9,4008.8,4160.8,402.8,4055.8,153.4,193.3,854.8,595.6,269.5,132.9,168.1,223.6,58.0,27.5,-2.12966584,15.88400674,-0.40327609,9.49023659,0.1177122,-0.13485139,-3.33409475,5617616.1052541,-0.53486277
3769.8,4353.8,4677.1,2995.1,3926.2,3795.7,3949.3,4686.4,4074.5,4081.9,3986.3,4004.9,4008.8,4160.8,402.8,4055.8,153.4,193.3,854.8,595.6,269.5,132.9,168.1,223.6,58.0,27.5,-2.12966584,15.88400674,-0.40327609,9.49023659,0.1177122,-0.13485139,-3.33409475,5617616.1052541,-0.53486277
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3768.3,4339.3,4677.7,3001.8,3928.3,3792.2,3943.0,4674.1,4063.9,4091.4,3980.0,3996.0,4004.5,4154.5,398.3,4054.3,149.5,207.9,856.2,596.1,282.9,139.2,165.1,231.0,58.0,25.4,-2.5978027999999997,15.47359298,-0.25769155,9.55741323,0.10944542,-0.12470523,-3.64664172,5602702.46182348,-0.48211785
3778.1,4348.0,4682.3,3000.5,3928.1,3799.6,3955.1,4692.2,4066.1,4080.1,3989.8,4000.3,4022.3,4156.2,390.3,4052.7,157.4,195.1,858.8,594.8,283.1,136.2,161.3,232.6,58.0,23.0,-1.62350793,16.28215489,-0.18945009,9.71582417,0.10170666,-0.12254257,-2.74727703,5510097.73321494,-0.38970708
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01654804,15.86094024,-0.023145699999999998,9.64992766,0.11153518,-0.12931672,-3.22412308,5596428.46755461,-0.40034282
3768.8,4359.1,4685.6,2992.0,3931.5,3799.1,3951.8,4689.0,4064.4,4087.3,3988.4,3998.6,4010.8,4157.6,396.5,4064.6,146.1,200.2,851.5,598.8,279.5,135.6,166.5,226.9,58.0,31.3,-2.35545479,15.63189843,-0.11489955,9.60321372,0.11083301,-0.13615093,-3.53270182,5569665.25555149,-0.39039033
3774.5,4354.0,4676.6,3010.0,3924.6,3800.5,3959.6,4683.5,4078.2,4084.8,3990.1,3999.5,4008.6,4154.5,401.4,4054.8,147.9,206.1,845.9,599.4,273.2,137.1,163.5,230.2,58.0,27.9,-2.18467818,15.80408046,-0.25208198,9.545094500000001,0.1169417,-0.13123852,-3.35052024,5612967.02554675,-0.49697245
3789.4,4354.1,4669.4,3007.2,3918.2,3799.8,3949.3,4682.4,4072.5,4077.7,3992.4,4004.5,4012.0,4162.6,402.4,4058.0,150.3,193.3,845.4,612.3,283.3,140.2,169.3,235.4,58.0,20.1,-1.62598697,16.2751955,-0.35500533,9.54237087,0.11840346,-0.12983589,-2.85964689,5636895.71050009,-0.48691381
3789.4,4354.1,4669.4,3007.2,3918.2,3799.8,3949.3,4682.4,4072.5,4077.7,3992.4,4004.5,4012.0,4162.6,402.4,4058.0,150.3,193.3,845.4,612.3,283.3,140.2,169.3,235.4,58.0,20.1,-1.62598697,16.2751955,-0.35500533,9.54237087,0.11840346,-0.12983589,-2.85964689,5636895.71050009,-0.48691381
3789.4,4354.1,4669.4,3007.2,3918.2,3799.8,3949.3,4682.4,4072.5,4077.7,3992.4,4004.5,4012.0,4162.6,402.4,4058.0,150.3,193.3,845.4,612.3,283.3,140.2,169.3,235.4,58.0,20.1,-1.62598697,16.2751955,-0.35500533,9.54237087,0.11840346,-0.12983589,-2.85964689,5636895.71050009,-0.48691381
3782.5,4344.8,4672.2,3000.9,3922.9,3796.6,3951.1,4680.7,4067.1,4088.4,3991.4,3998.0,4005.1,4156.3,396.6,4053.7,140.3,190.9,856.8,599.8,277.6,133.0,159.6,237.1,58.0,19.1,-2.17583773,15.76269191,-0.26128075,9.53849088,0.11268019,-0.1215038,-3.32192997,5658435.70542462,-0.54330118
3782.5,4344.8,4672.2,3000.9,3922.9,3796.6,3951.1,4680.7,4067.1,4088.4,3991.4,3998.0,4005.1,4156.3,396.6,4053.7,140.3,190.9,856.8,599.8,277.6,133.0,159.6,237.1,58.0,19.1,-2.17583773,15.76269191,-0.26128075,9.53849088,0.11268019,-0.1215038,-3.32192997,5658435.70542462,-0.54330118
3782.5,4344.8,4672.2,3000.9,3922.9,3796.6,3951.1,4680.7,4067.1,4088.4,3991.4,3998.0,4005.1,4156.3,396.6,4053.7,140.3,190.9,856.8,599.8,277.6,133.0,159.6,237.1,58.0,19.1,-2.17583773,15.76269191,-0.26128075,9.53849088,0.11268019,-0.1215038,-3.32192997,5658435.70542462,-0.54330118
3782.5,4344.8,4672.2,3000.9,3922.9,3796.6,3951.1,4680.7,4067.1,4088.4,3991.4,3998.0,4005.1,4156.3,396.6,4053.7,140.3,190.9,856.8,599.8,277.6,133.0,159.6,237.1,58.0,19.1,-2.17583773,15.76269191,-0.26128075,9.53849088,0.11268019,-0.1215038,-3.32192997,5658435.70542462,-0.54330118
3785.8,4346.7,4670.5,2998.9,3923.7,3801.2,3959.6,4687.4,4074.7,4085.3,3994.1,4004.6,4010.6,4155.7,396.7,4055.1,152.8,199.5,851.9,596.2,275.3,130.5,160.3,233.6,58.0,28.7,-1.90180312,16.03113571,-0.39355323,9.54167532,0.11510213,-0.12338211,-3.07806292,5662496.04991293,-0.56807272
3785.8,4346.7,4670.5,2998.9,3923.7,3801.2,3959.6,4687.4,4074.7,4085.3,3994.1,4004.6,4010.6,4155.7,396.7,4055.1,152.8,199.5,851.9,596.2,275.3,130.5,160.3,233.6,58.0,28.7,-1.90180312,16.03113571,-0.39355323,9.54167532,0.11510213,-0.12338211,-3.07806292,5662496.04991293,-0.56807272
3777.9,4355.9,4665.8,2990.7,3920.6,3797.6,3949.1,4692.7,4070.2,4081.6,3978.7,3996.3,4000.8,4147.5,407.3,4049.9,153.0,195.7,841.8,598.5,274.7,142.5,166.5,237.2,58.0,26.4,-2.40136937,15.64035828,-0.46150309,9.38973204,0.12859453,-0.12523918,-3.54965284,5668240.63783039,-0.69646694
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014228,15.77853814,-0.4574953,9.48334789,0.11809787,-0.12405786,-3.35988379,5656075.40754013,-0.59511558
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014228,15.77853814,-0.45749529999999994,9.48334789,0.11809787,-0.12405786,-3.35988379,5656075.40754013,-0.59511558
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014228,15.77853814,-0.4574953,9.48334789,0.11809787,-0.12405786,-3.35988379,5656075.40754013,-0.59511558
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014228,15.77853814,-0.45749529999999994,9.48334789,0.11809787,-0.12405786,-3.35988379,5656075.40754013,-0.59511558
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014228,15.77853814,-0.4574953,9.48334789,0.11809787,-0.12405786,-3.35988379,5656075.40754013,-0.59511558
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240877,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315189,5623393.10307215,-0.51411589
3782.0,4347.6,4683.1,2994.7,3919.4,3798.2,3943.8,4686.2,4075.6,4085.0,3986.9,4003.9,4009.0,4160.0,401.1,4052.3,149.1,208.1,855.1,596.6,287.6,132.5,162.4,234.7,58.0,22.6,-1.79681238,16.15240877,-0.39095361,9.52000008,0.11281414,-0.1251592,-2.99315189,5623393.10307215,-0.51411589
3777.4,4340.0,4675.4,2994.0,3928.4,3792.0,3950.3,4690.6,4074.7,4078.2,3988.0,4001.2,4015.0,4158.5,399.6,4058.4,150.6,196.8,849.5,601.7,281.7,143.0,166.5,239.4,58.0,23.0,-1.91264522,16.03032563,-0.2039644,9.67539217,0.10329481,-0.11700435,-2.99605974,5587112.49608712,-0.44842469
3777.4,4340.0,4675.4,2994.0,3928.4,3792.0,3950.3,4690.6,4074.7,4078.2,3988.0,4001.2,4015.0,4158.5,399.6,4058.4,150.6,196.8,849.5,601.7,281.7,143.0,166.5,239.4,58.0,23.0,-1.91264522,16.03032563,-0.2039644,9.67539217,0.10329481,-0.11700435,-2.99605974,5587112.49608712,-0.44842469
3777.4,4340.0,4675.4,2994.0,3928.4,3792.0,3950.3,4690.6,4074.7,4078.2,3988.0,4001.2,4015.0,4158.5,399.6,4058.4,150.6,196.8,849.5,601.7,281.7,143.0,166.5,239.4,58.0,23.0,-1.91264522,16.03032563,-0.2039644,9.67539217,0.10329481,-0.11700435,-2.99605974,5587112.49608712,-0.44842469
3777.4,4340.0,4675.4,2994.0,3928.4,3792.0,3950.3,4690.6,4074.7,4078.2,3988.0,4001.2,4015.0,4158.5,399.6,4058.4,150.6,196.8,849.5,601.7,281.7,143.0,166.5,239.4,58.0,23.0,-1.91264522,16.03032563,-0.2039644,9.67539217,0.10329481,-0.11700435,-2.99605974,5587112.49608712,-0.44842469
3777.4,4340.0,4675.4,2994.0,3928.4,3792.0,3950.3,4690.6,4074.7,4078.2,3988.0,4001.2,4015.0,4158.5,399.6,4058.4,150.6,196.8,849.5,601.7,281.7,143.0,166.5,239.4,58.0,23.0,-1.91264522,16.03032563,-0.2039644,9.67539217,0.10329481,-0.11700435,-2.99605974,5587112.49608712,-0.44842469
3775.4,4353.5,4671.0,2995.7,3928.7,3805.4,3938.2,4680.3,4071.8,4091.0,3983.5,3997.7,4018.0,4148.4,388.2,4052.6,151.0,191.8,848.1,594.3,275.6,133.8,167.6,236.3,58.0,23.1,-1.83553937,16.11145274,-0.11268477,9.70900302,0.10913227,-0.12910873,-2.95030597,5528080.13888598,-0.35084129
3776.3,4344.9,4675.0,2999.9,3929.5,3801.3,3960.2,4688.0,4068.6,4082.0,3985.7,4001.8,4011.7,4158.3,407.1,4060.0,150.3,204.6,850.3,599.4,278.6,133.0,170.4,234.5,58.0,15.2,-2.21842787,15.80721082,-0.24456692,9.5812394,0.10929768,-0.11914801,-3.27097199,5604576.34334867,-0.51299524
3776.0,4352.6,4681.7,2999.5,3930.5,3797.6,3963.2,4686.7,4068.8,4083.8,3988.9,3998.5,4008.6,4156.1,397.8,4052.4,143.7,197.7,857.6,597.2,281.5,139.2,163.7,230.5,58.0,17.3,-2.53935534,15.53809674,-0.19537054,9.56421545,0.11032205,-0.12652397,-3.58242935,5605457.30337387,-0.47947629
3776.0,4352.6,4681.7,2999.5,3930.5,3797.6,3963.2,4686.7,4068.8,4083.8,3988.9,3998.5,4008.6,4156.1,397.8,4052.4,143.7,197.7,857.6,597.2,281.5,139.2,163.7,230.5,58.0,17.3,-2.53935534,15.53809674,-0.19537054,9.56421545,0.11032205,-0.12652397,-3.58242935,5605457.30337387,-0.47947629
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014224,15.77853818,-0.45749533,9.4833479,0.11809787,-0.12405786,-3.35988376,5656075.40754013,-0.59511556
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014224,15.77853818,-0.45749533,9.4833479,0.11809787,-0.12405786,-3.35988376,5656075.40754013,-0.59511556
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014224,15.77853818,-0.45749533,9.4833479,0.11809787,-0.12405786,-3.35988376,5656075.40754013,-0.59511556
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014224,15.77853818,-0.45749533,9.4833479,0.11809787,-0.12405786,-3.35988376,5656075.40754013,-0.59511556
3780.3,4346.0,4668.8,2991.3,3925.8,3806.0,3953.3,4683.6,4069.8,4086.0,3989.4,4003.2,4006.3,4159.3,400.2,4048.7,142.4,205.8,853.2,598.8,278.7,137.5,159.5,233.0,58.0,20.7,-2.20014224,15.77853818,-0.45749533,9.4833479,0.11809787,-0.12405786,-3.35988376,5656075.40754013,-0.59511556
3778.9,4360.2,4668.8,3006.7,3923.3,3791.9,3960.9,4684.7,4069.4,4092.2,3982.2,4003.6,4006.9,4161.3,403.2,4049.7,150.6,196.6,852.6,599.3,275.3,138.8,165.0,231.9,58.0,18.9,-2.00360905,15.90896183,-0.40121405,9.45939353,0.12165201,-0.13116303,-3.26542904,5636014.21477405,-0.56745113
3778.9,4360.2,4668.8,3006.7,3923.3,3791.9,3960.9,4684.7,4069.4,4092.2,3982.2,4003.6,4006.9,4161.3,403.2,4049.7,150.6,196.6,852.6,599.3,275.3,138.8,165.0,231.9,58.0,18.9,-2.00360905,15.90896183,-0.40121405,9.45939353,0.12165201,-0.13116303,-3.26542904,5636014.21477405,-0.56745113
